POLYGON ((0 0, 0 10, 0.1745506492821758 10, 0 0));0
POLYGON ((0 0, -0.1745240643728351 9.998476951563912, -0 10.001523280439077, 0 0));1
POLYGON ((0 0, -0.5233595624294383 9.986295347545738, -0.3490481287456703 9.99543062268875, 0 0));2
POLYGON ((0 0, -1.0452846326765346 9.945218953682732, -0.8716901901146624 9.963464464814571, 0 0));3
POLYGON ((0 0, -1.736481776669303 9.848077530122078, -1.5645829439629018 9.87838793228051, 0 0));4
POLYGON ((0 0, -2.588190451025207 9.659258262890681, -2.4195874708880285 9.704435295259922, 0 0));5
POLYGON ((0 0, -3.5836794954530014 9.335804264972015, -3.4207224258507853 9.398357623247072, 0 0));6
POLYGON ((0 0, -4.694715627858906 8.829475928589268, -4.540596552243247 8.911422494693063, 0 0));7
POLYGON ((0 0, -5.877852522924729 8.090169943749475, -5.736638081276269 8.192768241175612, 0 0));8
POLYGON ((0 0, -7.071067811865474 7.0710678118654755, -6.947641864097533 7.194493759633415, 0 0));9
POLYGON ((0 0, -8.191520442889917 5.735764363510462, -8.091402303511884 5.878747884701925, 0 0));10
POLYGON ((0 0, -9.13545457642601 4.067366430758003, -9.064458431290273 4.2268263835383, 0 0));11
POLYGON ((0 0, -9.781476007338057 2.0791169081775944, -9.74518488671246 2.2498532069794823, 0 0));12
POLYGON ((0 0, -9.998476951563914 -0.1745240643728341, -10.001523280439075 0.0000000000000013, 0 0));13
POLYGON ((0 0, -9.659258262890685 -2.588190451025207, -9.70443529525992 -2.4195874708880267, 0 0));14
POLYGON ((0 0, -8.660254037844387 -5, -8.747529362485475 -4.848834703474566, 0 0));15
POLYGON ((0 0, -6.946583704589973 -7.193398003386512, -7.072144933793596 -7.072144933793593, 0 0));16
POLYGON ((0 0, -4.539904997395468 -8.910065241883679, -4.695430764707204 -8.8308209053862, 0 0));17
POLYGON ((0 0, -1.5643446504023086 -9.876883405951377, -1.7367462915416274 -9.849577668508495, 0 0));18
POLYGON ((0 0, 1.7364817766693037 -9.848077530122081, 1.5645829439628995 -9.87838793228051, 0 0));19
POLYGON ((0 0, 5 -8.660254037844387, 4.848834703474566 -8.747529362485476, 0 0));20
POLYGON ((0 0, 7.771459614569709 -6.293203910498375, 7.661611331705446 -6.428855242657713, 0 0));21
POLYGON ((0 0, 9.563047559630355 -2.923717047227368, 9.512013888739265 -3.0906406632923518, 0 0));22
POLYGON ((0 0, 9.945218953682733 1.0452846326765335, 9.963464464814573 0.8716901901146583, 0 0));23
POLYGON ((0 0, 8.660254037844387 4.999999999999998, 8.747529362485476 4.848834703474565, 0 0));24
POLYGON ((0 0, 5.735764363510462 8.191520442889917, 5.878747884701928 8.091402303511884, 0 0));25
POLYGON ((0 0, 1.5643446504023104 9.876883405951379, 1.7367462915416283 9.849577668508495, 0 0));26
POLYGON ((0 0, -3.0901699437494727 9.510565162951538, -2.9241624113261073 9.56450427995891, 0 0));27
POLYGON ((0 0, -7.193398003386511 6.946583704589976, -7.072144933793593 7.072144933793599, 0 0));28
POLYGON ((0 0, -9.659258262890683 2.5881904510252096, -9.614081230521446 2.7567934311623903, 0 0));29
POLYGON ((0 0, -9.659258262890685 -2.5881904510252047, -9.704435295259923 -2.419587470888025, 0 0));30
POLYGON ((0 0, -6.946583704589976 -7.193398003386509, -7.0721449337935995 -7.072144933793593, 0 0));31
POLYGON ((0 0, -2.079116908177598 -9.781476007338055, -2.249853206979487 -9.745184886712462, 0 0));32
POLYGON ((0 0, 3.5836794954529974 -9.335804264972019, 3.42072242585078 -9.398357623247074, 0 0));33
POLYGON ((0 0, 8.191520442889914 -5.735764363510466, 8.091402303511883 -5.878747884701932, 0 0));34
POLYGON ((0 0, 10 -0.0000000000000071, 10 -0.1745506492821827, 0 0));35
POLYGON ((0 0, 8.090169943749478 5.8778525229247265, 8.192768241175617 5.736638081276265, 0 0));36
POLYGON ((0 0, 2.9237170472273735 9.563047559630354, 3.090640663292354 9.512013888739263, 0 0));37
POLYGON ((0 0, -3.583679495452997 9.33580426497202, -3.42072242585078 9.398357623247074, 0 0));38
POLYGON ((0 0, -8.660254037844384 5.000000000000007, -8.572978713203296 5.151165296525438, 0 0));39
POLYGON ((0 0, -9.848077530122083 -1.7364817766692955, -9.87838793228051 -1.5645829439628964, 0 0));40
POLYGON ((0 0, -6.293203910498382 -7.771459614569705, -6.428855242657714 -7.661611331705442, 0 0));41
POLYGON ((0 0, 0.5233595624294303 -9.986295347545742, 0.3490481287456637 -9.995430622688747, 0 0));42
POLYGON ((0 0, 7.193398003386507 -6.9465837045899805, 7.07214493379359 -7.072144933793599, 0 0));43
POLYGON ((0 0, 10.000000000000004 -0.0000000000000089, 10 -0.1745506492821827, 0 0));44
POLYGON ((0 0, 7.071067811865484 7.071067811865471, 7.1944937596334215 6.947641864097529, 0 0));45
POLYGON ((0 0, -0.1745240643728252 9.998476951563916, 0.000000000000008 10.001523280439077, 0 0));46
POLYGON ((0 0, -7.431448254773938 6.691306063588591, -7.314651072979422 6.821022475386357, 0 0));47
POLYGON ((0 0, -9.945218953682737 -1.045284632676525, -9.963464464814571 -0.8716901901146539, 0 0));48
POLYGON ((0 0, -5.735764363510471 -8.191520442889914, -5.878747884701934 -8.09140230351188, 0 0));49
POLYGON ((0 0, 2.588190451025198 -9.659258262890688, 2.4195874708880183 -9.704435295259923, 0 0));50
POLYGON ((0 0, 9.135454576426007 -4.067366430758013, 9.06445843129027 -4.226826383538311, 0 0));51
POLYGON ((0 0, 8.829475928589277 4.694715627858899, 8.911422494693069 4.540596552243236, 0 0));52
POLYGON ((0 0, 1.5643446504023206 9.876883405951379, 1.7367462915416367 9.849577668508491, 0 0));53
POLYGON ((0 0, -7.071067811865469 7.071067811865486, -6.947641864097523 7.194493759633424, 0 0));54
POLYGON ((0 0, -9.848077530122087 -1.7364817766692928, -9.87838793228051 -1.5645829439628898, 0 0));55
POLYGON ((0 0, -4.067366430758014 -9.135454576426008, -4.22682638353831 -9.064458431290271, 0 0));56
POLYGON ((0 0, 5.446390350150263 -8.386705679454252, 5.299999857981536 -8.481772776640538, 0 0));57
POLYGON ((0 0, 9.99847695156392 0.1745240643728234, 10.001523280439077 -0.0000000000000107, 0 0));58
POLYGON ((0 0, 5.000000000000015 8.660254037844386, 5.151165296525443 8.572978713203293, 0 0));59
POLYGON ((0 0, -4.999999999999991 8.6602540378444, -4.848834703474557 8.747529362485482, 0 0));60
POLYGON ((0 0, -9.99847695156392 -0.1745240643728199, -10.001523280439077 0.0000000000000142, 0 0));61
POLYGON ((0 0, -4.539904997395486 -8.910065241883677, -4.695430764707216 -8.830820905386194, 0 0));62
POLYGON ((0 0, 5.87785252292472 -8.09016994374949, 5.736638081276256 -8.19276824117562, 0 0));63
POLYGON ((0 0, 9.84807753012209 1.7364817766692862, 9.87838793228051 1.5645829439628858, 0 0));64
POLYGON ((0 0, 2.5881904510252274 9.659258262890683, 2.756793431162402 9.614081230521439, 0 0));65
POLYGON ((0 0, -7.7714596145697 6.293203910498394, -7.661611331705435 6.428855242657722, 0 0));66
POLYGON ((0 0, -8.829475928589284 -4.694715627858892, -8.91142249469307 -4.540596552243233, 0 0));67
POLYGON ((0 0, 1.0452846326765135 -9.94521895368274, 0.871690190114645 -9.96346446481457, 0 0));68
POLYGON ((0 0, 9.659258262890681 -2.5881904510252287, 9.614081230521437 -2.756793431162402, 0 0));69
POLYGON ((0 0, 5.735764363510481 8.191520442889907, 5.878747884701938 8.091402303511872, 0 0));70
POLYGON ((0 0, -5.877852522924713 8.09016994374949, -5.736638081276251 8.192768241175619, 0 0));71
POLYGON ((0 0, -9.510565162951545 -3.0901699437494514, -9.564504279958909 -2.9241624113260904, 0 0));72
POLYGON ((0 0, 0.1745240643728097 -9.998476951563914, -0.00000000000002 -10.00152328043907, 0 0));73
POLYGON ((0 0, 9.659258262890678 -2.5881904510252323, 9.614081230521434 -2.7567934311624036, 0 0));74
POLYGON ((0 0, 5.000000000000022 8.660254037844377, 5.151165296525445 8.572978713203284, 0 0));75
POLYGON ((0 0, -7.193398003386497 6.946583704589991, -7.072144933793579 7.072144933793603, 0 0));76
POLYGON ((0 0, -8.386705679454256 -5.446390350150252, -8.481772776640536 -5.299999857981527, 0 0));77
POLYGON ((0 0, 3.583679495452982 -9.335804264972028, 3.4207224258507676 -9.398357623247072, 0 0));78
POLYGON ((0 0, 9.848077530122088 1.7364817766692802, 9.878387932280507 1.5645829439628833, 0 0));79
POLYGON ((0 0, 0.0000000000000251 10.000000000000004, 0.1745506492821944 9.999999999999993, 0 0));80
POLYGON ((0 0, -9.876883405951377 1.5643446504023346, -9.849577668508486 1.7367462915416427, 0 0));81
POLYGON ((0 0, -2.923717047227393 -9.563047559630352, -3.0906406632923646 -9.512013888739252, 0 0));82
POLYGON ((0 0, 9.135454576426003 -4.067366430758027, 9.06445843129026 -4.226826383538316, 0 0));83
POLYGON ((0 0, 5.000000000000024 8.660254037844378, 5.151165296525446 8.572978713203282, 0 0));84
POLYGON ((0 0, -8.191520442889907 5.735764363510485, -8.091402303511867 5.87874788470194, 0 0));85
POLYGON ((0 0, -6.293203910498398 -7.771459614569696, -6.428855242657722 -7.661611331705426, 0 0));86
POLYGON ((0 0, 7.431448254773927 -6.6913060635886055, 7.314651072979405 -6.821022475386363, 0 0));87
POLYGON ((0 0, 6.946583704589997 7.193398003386495, 7.072144933793608 7.072144933793572, 0 0));88
POLYGON ((0 0, -7.071067811865458 7.0710678118655, -6.94764186409751 7.19449375963343, 0 0));89
POLYGON ((0 0, -7.0710678118655 -7.071067811865458, -7.19449375963343 -6.94764186409751, 0 0));90
POLYGON ((0 0, 7.193398003386494 -6.946583704589998, 7.072144933793572 -7.072144933793609, 0 0));91
POLYGON ((0 0, 6.69130606358861 7.431448254773924, 6.821022475386368 7.314651072979403, 0 0));92
POLYGON ((0 0, -7.771459614569692 6.293203910498403, -7.661611331705424 6.428855242657728, 0 0));93
POLYGON ((0 0, -5.73576436351049 -8.191520442889903, -5.878747884701945 -8.091402303511863, 0 0));94
POLYGON ((0 0, 8.660254037844375 -5.000000000000029, 8.572978713203277 -5.151165296525453, 0 0));95
POLYGON ((0 0, 4.0673664307580335 9.135454576426001, 4.226826383538325 9.064458431290255, 0 0));96
POLYGON ((0 0, -9.56304755963035 2.9237170472274006, -9.512013888739247 3.0906406632923757, 0 0));97
POLYGON ((0 0, -1.5643446504023455 -9.876883405951377, -1.736746291541658 -9.84957766850848, 0 0));98
POLYGON ((0 0, 10.000000000000005 -0.0000000000000349, 9.999999999999991 -0.1745506492822093, 0 0));99
POLYGON ((0 0, -1.7364817766692695 9.84807753012209, -1.564582943962867 9.878387932280505, 0 0));100
POLYGON ((0 0, -9.335804264972033 -3.583679495452971, -9.398357623247074 -3.4207224258507503, 0 0));101
POLYGON ((0 0, 5.446390350150241 -8.386705679454263, 5.29999985798151 -8.481772776640542, 0 0));102
POLYGON ((0 0, 6.946583704590003 7.193398003386486, 7.072144933793615 7.072144933793561, 0 0));103
POLYGON ((0 0, -8.660254037844368 5.000000000000036, -8.57297871320327 5.15116529652546, 0 0));104
POLYGON ((0 0, -2.5881904510252474 -9.659258262890674, -2.75679343116242 -9.614081230521425, 0 0));105
POLYGON ((0 0, 9.998476951563916 0.1745240643727932, 10.001523280439066 -0.0000000000000391, 0 0));106
POLYGON ((0 0, -3.0901699437494345 9.510565162951552, -2.92416241132607 9.56450427995891, 0 0));107
POLYGON ((0 0, -8.090169943749505 -5.877852522924698, -8.192768241175628 -5.736638081276231, 0 0));108
POLYGON ((0 0, 8.191520442889894 -5.735764363510503, 8.091402303511853 -5.878747884701955, 0 0));109
POLYGON ((0 0, 2.5881904510252554 9.659258262890676, 2.756793431162426 9.614081230521423, 0 0));110
POLYGON ((0 0, -9.945218953682744 -1.0452846326764873, -9.963464464814564 -0.8716901901146179, 0 0));111
POLYGON ((0 0, 4.694715627858868 -8.829475928589297, 4.540596552243205 -8.911422494693076, 0 0));112
POLYGON ((0 0, 6.293203910498416 7.771459614569682, 6.428855242657738 7.66161133170541, 0 0));113
POLYGON ((0 0, -9.659258262890676 2.5881904510252585, -9.614081230521423 2.756793431162429, 0 0));114
POLYGON ((0 0, 1.7364817766692533 -9.848077530122096, 1.5645829439628534 -9.878387932280509, 0 0));115
POLYGON ((0 0, 8.09016994374951 5.877852522924694, 8.192768241175632 5.736638081276227, 0 0));116
POLYGON ((0 0, -8.910065241883661 4.539904997395517, -8.830820905386172 4.695430764707239, 0 0));117
POLYGON ((0 0, 0.1745240643727799 -9.99847695156392, -0.0000000000000488 -10.001523280439068, 0 0));118
POLYGON ((0 0, 8.66025403784442 4.999999999999955, 8.74752936248549 4.8488347034745205, 0 0));119
POLYGON ((0 0, -8.660254037844362 5.000000000000053, -8.572978713203264 5.1511652965254715, 0 0));120
POLYGON ((0 0, 0.1745240643727772 -9.99847695156392, -0.0000000000000506 -10.001523280439068, 0 0));121
POLYGON ((0 0, 8.386705679454279 5.446390350150224, 8.481772776640552 5.299999857981497, 0 0));122
POLYGON ((0 0, -9.135454576425992 4.06736643075806, -9.064458431290246 4.226826383538345, 0 0));123
POLYGON ((0 0, 1.7364817766692449 -9.848077530122099, 1.5645829439628471 -9.87838793228051, 0 0));124
POLYGON ((0 0, 7.071067811865527 7.0710678118654355, 7.194493759633451 6.947641864097487, 0 0));125
POLYGON ((0 0, -9.876883405951375 1.5643446504023748, -9.849577668508477 1.7367462915416816, 0 0));126
POLYGON ((0 0, 4.694715627858855 -8.829475928589305, 4.540596552243193 -8.911422494693083, 0 0));127
POLYGON ((0 0, 4.067366430758063 9.13545457642599, 4.226826383538349 9.064458431290245, 0 0));128
POLYGON ((0 0, -9.659258262890708 -2.5881904510251466, -9.704435295259927 -2.41958747088797, 0 0));129
POLYGON ((0 0, 8.191520442889887 -5.735764363510519, 8.091402303511845 -5.878747884701969, 0 0));130
POLYGON ((0 0, -1.045284632676469 9.94521895368275, -0.8716901901146015 9.963464464814567, 0 0));131
POLYGON ((0 0, -6.691306063588641 -7.431448254773901, -6.821022475386392 -7.314651072979378, 0 0));132
POLYGON ((0 0, 9.998476951563923 0.1745240643727621, 10.001523280439066 -0.0000000000000657, 0 0));133
POLYGON ((0 0, -7.071067811865431 7.071067811865533, -6.947641864097481 7.1944937596334535, 0 0));134
POLYGON ((0 0, -0.0000000000000737 -10.00000000000001, -0.1745506492822404 -9.99999999999999, 0 0));135
POLYGON ((0 0, 6.946583704590036 7.1933980033864655, 7.072144933793636 7.072144933793541, 0 0));136
POLYGON ((0 0, -9.986295347545752 -0.5233595624293619, -9.99543062268874 -0.3490481287456024, 0 0));137
POLYGON ((0 0, 7.771459614569668 -6.293203910498438, 7.661611331705397 -6.428855242657753, 0 0));138
POLYGON ((0 0, -1.7364817766692315 9.8480775301221, -1.5645829439628365 9.87838793228051, 0 0));139
POLYGON ((0 0, -5.000000000000069 -8.660254037844354, -5.151165296525485 -8.572978713203256, 0 0));140
POLYGON ((0 0, 9.335804264972051 3.583679495452934, 9.398357623247085 3.4207224258507196, 0 0));141
POLYGON ((0 0, -9.563047559630338 2.923717047227443, -9.512013888739233 3.0906406632924095, 0 0));142
POLYGON ((0 0, 5.877852522924669 -8.090169943749526, 5.736638081276205 -8.192768241175646, 0 0));143
POLYGON ((0 0, 0.0000000000000826 10.000000000000005, 0.1745506492822493 9.999999999999988, 0 0));144
POLYGON ((0 0, -5.73576436351053 -8.191520442889875, -5.878747884701978 -8.091402303511835, 0 0));145
POLYGON ((0 0, 9.335804264972051 3.5836794954529276, 9.398357623247087 3.420722425850713, 0 0));146
POLYGON ((0 0, -9.781476007338043 2.079116908177677, -9.745184886712435 2.249853206979553, 0 0));147
POLYGON ((0 0, 7.193398003386456 -6.946583704590036, 7.072144933793535 -7.072144933793641, 0 0));148
POLYGON ((0 0, -2.5881904510251257 9.65925826289071, -2.419587470887951 9.70443529525993, 0 0));149
POLYGON ((0 0, -2.588190451025291 -9.659258262890665, -2.756793431162458 -9.614081230521416, 0 0));150
POLYGON ((0 0, 6.946583704590038 7.193398003386454, 7.072144933793644 7.072144933793534, 0 0));151
POLYGON ((0 0, -9.510565162951567 -3.0901699437493937, -9.564504279958923 -2.9241624113260345, 0 0));152
POLYGON ((0 0, 9.876883405951368 -1.5643446504023957, 9.849577668508472 -1.7367462915417002, 0 0));153
POLYGON ((0 0, -8.19152044288987 5.735764363510538, -8.09140230351183 5.878747884701986, 0 0));154
POLYGON ((0 0, 4.999999999999924 -8.660254037844435, 4.848834703474489 -8.747529362485505, 0 0));155
POLYGON ((0 0, -1.045284632676447 9.945218953682748, -0.8716901901145806 9.963464464814566, 0 0));156
POLYGON ((0 0, -2.923717047227454 -9.563047559630332, -3.0906406632924215 -9.51201388873923, 0 0));157
POLYGON ((0 0, 6.293203910498448 7.771459614569654, 6.428855242657766 7.6616113317053856, 0 0));158
POLYGON ((0 0, -8.660254037844439 -4.999999999999919, -8.747529362485508 -4.848834703474488, 0 0));159
POLYGON ((0 0, 9.848077530122103 1.7364817766692076, 9.878387932280514 1.5645829439628138, 0 0));160
POLYGON ((0 0, -9.876883405951368 1.564344650402406, -9.849577668508472 1.7367462915417085, 0 0));161
POLYGON ((0 0, 8.910065241883638 -4.539904997395558, 8.830820905386153 -4.695430764707275, 0 0));162
POLYGON ((0 0, -7.193398003386445 6.946583704590051, -7.072144933793527 7.072144933793654, 0 0));163
POLYGON ((0 0, 4.999999999999915 -8.660254037844444, 4.848834703474486 -8.747529362485512, 0 0));164
POLYGON ((0 0, -2.588190451025108 9.659258262890717, -2.419587470887937 9.704435295259936, 0 0));165
POLYGON ((0 0, 0.1745240643727302 -9.998476951563921, -0.0000000000000924 -10.001523280439068, 0 0));166
POLYGON ((0 0, 2.0791169081776997 9.781476007338041, 2.249853206979572 9.745184886712432, 0 0));167
POLYGON ((0 0, -4.067366430758103 -9.135454576425971, -4.226826383538382 -9.064458431290227, 0 0));168
POLYGON ((0 0, 5.735764363510555 8.19152044288986, 5.8787478847019985 8.091402303511822, 0 0));169
POLYGON ((0 0, -7.07106781186556 -7.0710678118654, -7.194493759633479 -6.947641864097456, 0 0));170
POLYGON ((0 0, 8.090169943749546 5.877852522924642, 8.192768241175663 5.7366380812761815, 0 0));171
POLYGON ((0 0, -8.829475928589327 -4.694715627858811, -8.911422494693102 -4.540596552243154, 0 0));172
POLYGON ((0 0, 9.335804264972063 3.5836794954528983, 9.3983576232471 3.420722425850687, 0 0));173
POLYGON ((0 0, -9.659258262890718 -2.5881904510250964, -9.704435295259938 -2.419587470887925, 0 0));174
POLYGON ((0 0, 9.848077530122106 1.7364817766691893, 9.878387932280518 1.5645829439627972, 0 0));175
POLYGON ((0 0, -9.945218953682751 -1.045284632676417, -9.963464464814571 -0.8716901901145552, 0 0));176
POLYGON ((0 0, 9.98629534754575 0.5233595624293155, 9.995430622688742 0.3490481287455589, 0 0));177
POLYGON ((0 0, -9.99847695156392 -0.1745240643727103, -10.001523280439068 0.0000000000001127, 0 0));178
POLYGON ((0 0, 10.000000000000005 -0.0000000000001242, 9.99999999999999 -0.1745506492822877, 0 0));179
POLYGON ((0 0, -10.000000000000005 0.0000000000001254, -9.99999999999999 0.1745506492822889, 0 0));180
