POLYGON ((0 0, 0 10, 0.1745506492821758 10, 0 0));0
POLYGON ((0 0, 9.99847695156392 0.1745240643727066, 10.001523280439068 -0.0000000000001164, 0 0));181
POLYGON ((0 0, -9.98629534754575 -0.5233595624293094, -9.995430622688744 -0.3490481287455529, 0 0));182
POLYGON ((0 0, 9.945218953682751 1.0452846326764038, 9.963464464814571 0.8716901901145424, 0 0));183
POLYGON ((0 0, -9.84807753012211 -1.7364817766691694, -9.87838793228052 -1.5645829439627774, 0 0));184
POLYGON ((0 0, 9.659258262890724 2.588190451025074, 9.704435295259941 2.419587470887903, 0 0));185
POLYGON ((0 0, -9.335804264972072 -3.5836794954528743, -9.398357623247104 -3.4207224258506628, 0 0));186
POLYGON ((0 0, 8.829475928589337 4.694715627858789, 8.91142249469311 4.540596552243132, 0 0));187
POLYGON ((0 0, -8.090169943749558 -5.8778525229246235, -8.192768241175674 -5.736638081276162, 0 0));188
POLYGON ((0 0, 7.071067811865576 7.0710678118653805, 7.194493759633495 6.947641864097436, 0 0));189
POLYGON ((0 0, -5.735764363510576 -8.191520442889843, -5.878747884702019 -8.091402303511805, 0 0));190
POLYGON ((0 0, 4.06736643075813 9.135454576425957, 4.226826383538408 9.064458431290213, 0 0));191
POLYGON ((0 0, -2.079116908177732 -9.781476007338032, -2.2498532069796027 -9.745184886712423, 0 0));192
POLYGON ((0 0, -0.1745240643726942 9.99847695156392, 0.000000000000127 10.001523280439065, 0 0));193
POLYGON ((0 0, 2.5881904510250706 -9.659258262890726, 2.4195874708879 -9.704435295259941, 0 0));194
POLYGON ((0 0, -4.999999999999876 8.660254037844465, -4.848834703474445 8.74752936248553, 0 0));195
POLYGON ((0 0, 7.19339800338641 -6.946583704590087, 7.0721449337934885 -7.0721449337936875, 0 0));196
POLYGON ((0 0, -8.910065241883615 4.539904997395606, -8.830820905386126 4.6954307647073215, 0 0));197
POLYGON ((0 0, 9.87688340595136 -1.564344650402457, 9.849577668508463 -1.7367462915417584, 0 0));198
POLYGON ((0 0, -9.848077530122113 -1.736481776669159, -9.878387932280523 -1.564582943962766, 0 0));199
POLYGON ((0 0, 8.660254037844467 4.999999999999875, 8.747529362485533 4.848834703474444, 0 0));200
POLYGON ((0 0, -6.293203910498494 -7.771459614569622, -6.428855242657809 -7.661611331705354, 0 0));201
POLYGON ((0 0, 2.9237170472275107 9.56304755963032, 3.090640663292475 9.512013888739215, 0 0));202
POLYGON ((0 0, 1.045284632676387 -9.945218953682756, 0.8716901901145242 -9.963464464814574, 0 0));203
POLYGON ((0 0, -4.99999999999987 8.66025403784447, -4.84883470347444 8.747529362485537, 0 0));204
POLYGON ((0 0, 8.191520442889836 -5.735764363510594, 8.091402303511796 -5.8787478847020385, 0 0));205
POLYGON ((0 0, -9.87688340595136 1.564344650402468, -9.849577668508463 1.736746291541769, 0 0));206
POLYGON ((0 0, 9.510565162951595 3.090169943749319, 9.564504279958948 2.9241624113259626, 0 0));207
POLYGON ((0 0, -6.946583704590101 -7.1933980033864, -7.072144933793702 -7.07214493379348, 0 0));208
POLYGON ((0 0, 2.588190451025371 9.65925826289065, 2.756793431162532 9.614081230521396, 0 0));209
POLYGON ((0 0, 2.5881904510250506 -9.659258262890736, 2.4195874708878793 -9.70443529525995, 0 0));210
POLYGON ((0 0, -7.193398003386404 6.9465837045901, -7.072144933793481 7.072144933793698, 0 0));211
POLYGON ((0 0, 9.781476007338032 -2.07911690817776, 9.74518488671242 -2.2498532069796315, 0 0));212
POLYGON ((0 0, -9.335804264972088 -3.58367949545285, -9.398357623247119 -3.420722425850637, 0 0));213
POLYGON ((0 0, 5.735764363510607 8.19152044288983, 5.87874788470205 8.091402303511789, 0 0));214
POLYGON ((0 0, -0.0000000000001732 -10.000000000000012, -0.1745506492823363 -9.999999999999991, 0 0));215
POLYGON ((0 0, -5.877852522924597 8.090169943749586, -5.7366380812761335 8.1927682411757, 0 0));216
POLYGON ((0 0, 9.563047559630313 -2.923717047227541, 9.512013888739208 -3.0906406632925028, 0 0));217
POLYGON ((0 0, -9.335804264972092 -3.583679495452835, -9.398357623247124 -3.4207224258506237, 0 0));218
POLYGON ((0 0, 5.000000000000166 8.660254037844302, 5.151165296525578 8.572978713203206, 0 0));219
POLYGON ((0 0, 1.736481776669121 -9.848077530122122, 1.5645829439627295 -9.878387932280534, 0 0));220
POLYGON ((0 0, -7.771459614569599 6.293203910498525, -7.661611331705333 6.428855242657839, 0 0));221
POLYGON ((0 0, 9.986295347545758 0.5233595624292535, 9.995430622688751 0.3490481287454976, 0 0));222
POLYGON ((0 0, -6.946583704590113 -7.193398003386387, -7.072144933793716 -7.072144933793469, 0 0));223
POLYGON ((0 0, 0.0000000000001856 10.000000000000009, 0.1745506492823496 9.999999999999993, 0 0));224
POLYGON ((0 0, 7.071067811865349 -7.071067811865615, 6.947641864097405 -7.194493759633536, 0 0));225
POLYGON ((0 0, -9.998476951563926 -0.1745240643726449, -10.001523280439073 0.0000000000001785, 0 0));226
POLYGON ((0 0, 6.691306063588732 7.431448254773823, 6.82102247538648 7.314651072979303, 0 0));227
POLYGON ((0 0, 1.045284632676343 -9.945218953682765, 0.8716901901144807 -9.963464464814583, 0 0));228
POLYGON ((0 0, -8.191520442889814 5.735764363510631, -8.091402303511774 5.878747884702077, 0 0));229
POLYGON ((0 0, 9.659258262890749 2.5881904510250173, 9.704435295259966 2.4195874708878438, 0 0));230
POLYGON ((0 0, -4.067366430758186 -9.135454576425941, -4.2268263835384685 -9.064458431290195, 0 0));231
POLYGON ((0 0, -4.694715627858743 8.829475928589371, -4.540596552243083 8.911422494693145, 0 0));232
POLYGON ((0 0, 9.876883405951359 -1.5643446504025018, 9.84957766850846 -1.7367462915418046, 0 0));233
POLYGON ((0 0, -7.071067811865621 -7.071067811865346, -7.194493759633542 -6.947641864097398, 0 0));234
POLYGON ((0 0, -1.7364817766691099 9.848077530122126, -1.5645829439627148 9.878387932280535, 0 0));235
POLYGON ((0 0, 9.135454576425936 -4.067366430758192, 9.06445843129019 -4.226826383538475, 0 0));236
POLYGON ((0 0, -8.386705679454359 -5.446390350150106, -8.481772776640629 -5.29999985798138, 0 0));237
POLYGON ((0 0, -0.1745240643726325 9.998476951563926, 0.0000000000001927 10.001523280439072, 0 0));238
POLYGON ((0 0, 8.660254037844293 -5.000000000000184, 8.572978713203193 -5.151165296525598, 0 0));239
POLYGON ((0 0, -8.660254037844503 -4.999999999999823, -8.747529362485569 -4.84883470347439, 0 0));240
POLYGON ((0 0, -0.1745240643726174 9.998476951563928, 0.0000000000002078 10.001523280439073, 0 0));241
POLYGON ((0 0, 8.91006524188359 -4.539904997395667, 8.830820905386101 -4.6954307647073845, 0 0));242
POLYGON ((0 0, -8.090169943749613 -5.87785252292456, -8.192768241175731 -5.736638081276097, 0 0));243
POLYGON ((0 0, -1.7364817766690854 9.848077530122131, -1.5645829439626917 9.87838793228054, 0 0));244
POLYGON ((0 0, 9.659258262890637 -2.5881904510254232, 9.614081230521386 -2.7567934311625875, 0 0));245
POLYGON ((0 0, -6.293203910498551 -7.77145961456958, -6.428855242657868 -7.661611331705313, 0 0));246
POLYGON ((0 0, -4.69471562785872 8.829475928589382, -4.540596552243062 8.911422494693158, 0 0));247
POLYGON ((0 0, 9.945218953682767 1.0452846326763159, 9.963464464814589 0.8716901901144523, 0 0));248
POLYGON ((0 0, -2.5881904510254286 -9.659258262890637, -2.756793431162594 -9.614081230521387, 0 0));249
POLYGON ((0 0, -8.191520442889795 5.7357643635106585, -8.091402303511757 5.878747884702108, 0 0));250
POLYGON ((0 0, 8.09016994374962 5.877852522924551, 8.192768241175743 5.736638081276088, 0 0));251
POLYGON ((0 0, 3.090169943749256 -9.510565162951618, 2.9241624113258964 -9.564504279958978, 0 0));252
POLYGON ((0 0, -9.998476951563928 -0.1745240643725983, -10.001523280439079 0.0000000000002292, 0 0));253
POLYGON ((0 0, 2.5881904510254365 9.659258262890633, 2.756793431162605 9.614081230521384, 0 0));254
POLYGON ((0 0, 8.660254037844279 -5.000000000000207, 8.572978713203184 -5.151165296525626, 0 0));255
POLYGON ((0 0, -6.946583704590148 -7.193398003386357, -7.072144933793756 -7.072144933793437, 0 0));256
POLYGON ((0 0, -5.446390350150079 8.386705679454378, -5.299999857981353 8.481772776640653, 0 0));257
POLYGON ((0 0, 9.335804264972115 3.5836794954527824, 9.398357623247154 3.4207224258505677, 0 0));258
POLYGON ((0 0, 1.7364817766690706 -9.848077530122135, 1.5645829439626742 -9.87838793228055, 0 0));259
POLYGON ((0 0, -10.000000000000012 0.0000000000002387, -10 0.1745506492824069, 0 0));260
POLYGON ((0 0, 1.5643446504025482 9.876883405951352, 1.7367462915418548 9.84957766850846, 0 0));261
POLYGON ((0 0, 9.563047559630295 -2.923717047227605, 9.512013888739196 -3.0906406632925743, 0 0));262
POLYGON ((0 0, -4.067366430758236 -9.135454576425918, -4.226826383538522 -9.064458431290177, 0 0));263
POLYGON ((0 0, -8.660254037844268 5.00000000000023, -8.572978713203174 5.151165296525649, 0 0));264
POLYGON ((0 0, 5.735764363510681 8.191520442889779, 5.878747884702133 8.091402303511742, 0 0));265
POLYGON ((0 0, 7.771459614569552 -6.293203910498586, 7.661611331705286 -6.4288552426579075, 0 0));266
POLYGON ((0 0, -6.691306063588782 -7.431448254773778, -6.821022475386537 -7.31465107297926, 0 0));267
POLYGON ((0 0, -7.193398003386341 6.946583704590165, -7.072144933793424 7.0721449337937745, 0 0));268
POLYGON ((0 0, 7.071067811865665 7.071067811865302, 7.194493759633593 6.94764186409736, 0 0));269
POLYGON ((0 0, 7.071067811865301 -7.071067811865666, 6.947641864097359 -7.194493759633594, 0 0));270
POLYGON ((0 0, -6.946583704590169 -7.1933980033863385, -7.072144933793778 -7.072144933793421, 0 0));271
POLYGON ((0 0, -7.431448254773772 6.691306063588788, -7.314651072979256 6.821022475386544, 0 0));272
POLYGON ((0 0, 6.293203910498596 7.771459614569545, 6.428855242657917 7.661611331705281, 0 0));273
POLYGON ((0 0, 8.19152044288977 -5.735764363510694, 8.091402303511735 -5.878747884702145, 0 0));274
POLYGON ((0 0, -5.000000000000247 -8.660254037844258, -5.151165296525666 -8.572978713203165, 0 0));275
POLYGON ((0 0, -9.135454576425909 4.067366430758257, -9.06445843129017 4.226826383538543, 0 0));276
POLYGON ((0 0, 2.9237170472276306 9.563047559630288, 3.090640663292599 9.51201388873919, 0 0));277
POLYGON ((0 0, 9.876883405951348 -1.5643446504025786, 9.849577668508458 -1.7367462915418839, 0 0));278
POLYGON ((0 0, -0.0000000000002731 -10.000000000000014, -0.1745506492824396 -10.000000000000004, 0 0));279
POLYGON ((0 0, -9.848077530122143 -1.7364817766690333, -9.87838793228056 -1.564582943962639, 0 0));280
POLYGON ((0 0, -3.5836794954527442 9.335804264972133, -3.4207224258505318 9.398357623247174, 0 0));281
POLYGON ((0 0, 8.386705679454405 5.446390350150042, 8.481772776640684 5.2999998579813195, 0 0));282
POLYGON ((0 0, 7.193398003386324 -6.946583704590185, 7.072144933793409 -7.072144933793796, 0 0));283
POLYGON ((0 0, -5.000000000000254 -8.660254037844256, -5.151165296525675 -8.572978713203165, 0 0));284
POLYGON ((0 0, -9.65925826289062 2.5881904510254916, -9.614081230521379 2.7567934311626603, 0 0));285
POLYGON ((0 0, -0.1745240643725379 9.99847695156393, 0.0000000000002882 10.001523280439088, 0 0));286
POLYGON ((0 0, 9.51056516295164 3.090169943749195, 9.564504279959003 2.924162411325838, 0 0));287
POLYGON ((0 0, 5.877852522924496 -8.09016994374966, 5.736638081276038 -8.192768241175788, 0 0));288
POLYGON ((0 0, -5.735764363510716 -8.191520442889754, -5.878747884702171 -8.091402303511721, 0 0));289
POLYGON ((0 0, -9.659258262890617 2.588190451025501, -9.614081230521375 2.756793431162671, 0 0));290
POLYGON ((0 0, -1.0452846326762386 9.945218953682778, -0.8716901901143732 9.963464464814606, 0 0));291
POLYGON ((0 0, 8.829475928589423 4.694715627858649, 8.911422494693207 4.5405965522429925, 0 0));292
POLYGON ((0 0, 7.77145961456953 -6.293203910498619, 7.6616113317052665 -6.428855242657944, 0 0));293
POLYGON ((0 0, -2.5881904510255085 -9.659258262890617, -2.7567934311626794 -9.614081230521375, 0 0));294
POLYGON ((0 0, -9.848077530122149 -1.7364817766689966, -9.878387932280573 -1.5645829439626002, 0 0));295
POLYGON ((0 0, -5.877852522924485 8.09016994374967, -5.736638081276026 8.192768241175802, 0 0));296
POLYGON ((0 0, 4.539904997395756 8.910065241883547, 4.695430764707483 8.83082090538607, 0 0));297
POLYGON ((0 0, 9.998476951563932 0.1745240643725152, 10.001523280439091 -0.0000000000003144, 0 0));298
POLYGON ((0 0, 4.999999999999732 -8.660254037844556, 4.848834703474302 -8.747529362485638, 0 0));299
POLYGON ((0 0, -5.000000000000281 -8.66025403784424, -5.151165296525706 -8.57297871320315, 0 0));300
POLYGON ((0 0, -9.998476951563932 -0.1745240643725179, -10.001523280439091 0.0000000000003118, 0 0));301
POLYGON ((0 0, -5.4463903501500095 8.386705679454426, -5.299999857981287 8.48177277664071, 0 0));302
POLYGON ((0 0, 4.067366430758305 9.13545457642589, 4.226826383538597 9.064458431290152, 0 0));303
POLYGON ((0 0, 9.84807753012215 1.7364817766689868, 9.878387932280575 1.5645829439625887, 0 0));304
POLYGON ((0 0, 7.071067811865255 -7.071067811865715, 6.947641864097314 -7.19449375963365, 0 0));305
POLYGON ((0 0, -1.5643446504026342 -9.87688340595134, -1.7367462915419454 -9.849577668508452, 0 0));306
POLYGON ((0 0, -8.829475928589437 -4.6947156278586215, -8.911422494693225 -4.540596552242962, 0 0));307
POLYGON ((0 0, -9.135454576425886 4.067366430758316, -9.064458431290149 4.226826383538608, 0 0));308
POLYGON ((0 0, -2.5881904510248783 9.659258262890786, -2.419587470887702 9.704435295260017, 0 0));309
POLYGON ((0 0, 5.735764363510753 8.19152044288973, 5.878747884702212 8.091402303511698, 0 0));310
POLYGON ((0 0, 9.945218953682783 1.0452846326761893, 9.963464464814615 0.8716901901143217, 0 0));311
POLYGON ((0 0, 7.431448254773721 -6.691306063588848, 7.314651072979207 -6.82102247538661, 0 0));312
POLYGON ((0 0, 0.1745240643724912 -9.998476951563932, -0.0000000000003384 -10.001523280439091, 0 0));313
POLYGON ((0 0, -7.071067811865727 -7.071067811865241, -7.194493759633662 -6.9476418640973, 0 0));314
POLYGON ((0 0, -10.000000000000012 0.0000000000003464, -10.000000000000009 0.1745506492825175, 0 0));315
POLYGON ((0 0, -7.193398003386277 6.946583704590234, -7.0721449337933615 7.07214493379385, 0 0));316
POLYGON ((0 0, -0.5233595624290839 9.98629534754577, -0.34904812874532 9.995430622688776, 0 0));317
POLYGON ((0 0, 6.293203910498665 7.77145961456949, 6.428855242657995 7.6616113317052275, 0 0));318
POLYGON ((0 0, 9.848077530122156 1.7364817766689464, 9.878387932280582 1.5645829439625487, 0 0));319
POLYGON ((0 0, 8.660254037844213 -5.000000000000325, 8.572978713203124 -5.151165296525751, 0 0));320
POLYGON ((0 0, 3.5836794954526674 -9.33580426497216, 3.4207224258504527 -9.39835762324721, 0 0));321
POLYGON ((0 0, -2.9237170472277176 -9.56304755963026, -3.0906406632926933 -9.512013888739169, 0 0));322
POLYGON ((0 0, -8.090169943749697 -5.877852522924444, -8.19276824117583 -5.736638081275986, 0 0));323
POLYGON ((0 0, -10.000000000000012 0.0000000000003659, -10.00000000000001 0.1745506492825362, 0 0));324
POLYGON ((0 0, -8.191520442889717 5.735764363510771, -8.091402303511686 5.878747884702231, 0 0));325
POLYGON ((0 0, -3.5836794954526567 9.335804264972165, -3.420722425850444 9.398357623247215, 0 0));326
POLYGON ((0 0, 2.079116908177962 9.781476007337991, 2.2498532069798447 9.745184886712396, 0 0));327
POLYGON ((0 0, 6.946583704590251 7.193398003386259, 7.072144933793869 7.0721449337933455, 0 0));328
POLYGON ((0 0, 9.659258262890793 2.588190451024844, 9.704435295260026 2.4195874708876706, 0 0));329
POLYGON ((0 0, 9.659258262890596 -2.5881904510255827, 9.614081230521357 -2.756793431162755, 0 0));330
POLYGON ((0 0, 7.193398003386248 -6.946583704590264, 7.072144933793335 -7.07214493379388, 0 0));331
POLYGON ((0 0, 3.090169943749105 -9.51056516295167, 2.924162411325747 -9.56450427995904, 0 0));332
POLYGON ((0 0, -1.5643446504027008 -9.876883405951329, -1.7367462915420102 -9.849577668508447, 0 0));333
POLYGON ((0 0, -5.735764363510796 -8.1915204428897, -5.878747884702255 -8.091402303511671, 0 0));334
POLYGON ((0 0, -8.660254037844597 -4.999999999999664, -8.74752936248568 -4.848834703474235, 0 0));335
POLYGON ((0 0, -9.94521895368279 -1.0452846326761431, -9.963464464814624 -0.8716901901142764, 0 0));336
POLYGON ((0 0, -9.563047559630254 2.9237170472277514, -9.512013888739164 3.0906406632927257, 0 0));337
POLYGON ((0 0, -7.77145961456947 6.293203910498695, -7.661611331705211 6.428855242658026, 0 0));338
POLYGON ((0 0, -4.999999999999657 8.660254037844602, -4.848834703474229 8.747529362485688, 0 0));339
POLYGON ((0 0, -1.7364817766689002 9.848077530122167, -1.5645829439625034 9.878387932280596, 0 0));340
POLYGON ((0 0, 1.564344650402718 9.876883405951329, 1.73674629154203 9.849577668508447, 0 0));341
POLYGON ((0 0, 4.539904997395844 8.910065241883505, 4.695430764707575 8.830820905386028, 0 0));342
POLYGON ((0 0, 6.946583704590285 7.193398003386233, 7.072144933793904 7.072144933793318, 0 0));343
POLYGON ((0 0, 8.660254037844608 4.999999999999647, 8.747529362485693 4.848834703474218, 0 0));344
POLYGON ((0 0, 9.659258262890805 2.588190451024811, 9.70443529526004 2.4195874708876346, 0 0));345
POLYGON ((0 0, 9.998476951563935 0.1745240643724189, 10.001523280439098 -0.0000000000004126, 0 0));346
POLYGON ((0 0, 9.781476007337984 -2.0791169081780074, 9.745184886712389 -2.2498532069798918, 0 0));347
POLYGON ((0 0, 9.13545457642585 -4.067366430758397, 9.064458431290117 -4.2268263835386914, 0 0));348
POLYGON ((0 0, 8.191520442889686 -5.7357643635108175, 8.091402303511657 -5.878747884702278, 0 0));349
POLYGON ((0 0, 7.071067811865185 -7.071067811865786, 6.947641864097246 -7.1944937596337235, 0 0));350
POLYGON ((0 0, 5.877852522924393 -8.090169943749737, 5.7366380812759346 -8.192768241175873, 0 0));351
POLYGON ((0 0, 4.694715627858533 -8.829475928589485, 4.540596552242875 -8.911422494693277, 0 0));352
POLYGON ((0 0, 3.583679495452599 -9.335804264972188, 3.420722425850384 -9.39835762324724, 0 0));353
POLYGON ((0 0, 2.58819045102478 -9.659258262890813, 2.4195874708876035 -9.704435295260048, 0 0));354
POLYGON ((0 0, 1.7364817766688652 -9.848077530122174, 1.564582943962466 -9.8783879322806, 0 0));355
POLYGON ((0 0, 1.0452846326760876 -9.945218953682797, 0.8716901901142182 -9.96346446481463, 0 0));356
POLYGON ((0 0, 0.5233595624289921 -9.986295347545779, 0.3490481287452271 -9.995430622688785, 0 0));357
POLYGON ((0 0, 0.1745240643723892 -9.998476951563937, -0.0000000000004428 -10.001523280439098, 0 0));358
POLYGON ((0 0, -0.0000000000004468 -10.000000000000018, -0.1745506492826194 -10.000000000000014, 0 0));359
